,Auction,VIN,Name,Address(1),City,State,Zip,Year,Make,Model,zipcode,latitude,longitude
2042,Manheim Nashville,5XYZTDLB0FG298541,AMERICAN RECOVERY SERVICE,1563 LAUDERDALE MEMORIAL HWY,charleston,TN,37310,2015,HYUNDAI,SANTA SP AWD 4C,37310,47.22018589555556,0.9154605466666667
2043,Manheim Nashville,1C6RD6GT8CS236362,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2012,RAM,1500 4X2 V8,35004,33.59643143392857,-86.49598615357142
2044,Manheim Nashville,1G11C5SL7FF226843,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2015,CHEVROLET,MALIBU,35004,33.59643143392857,-86.49598615357142
2045,Manheim Nashville,1G1ZD5ST1JF188311,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2018,CHEVROLET,MALIBU,35004,33.59643143392857,-86.49598615357142
2046,Manheim Nashville,1VWAT7A36FC053268,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2015,VOLKSWAGEN,PASSAT 4C,35004,33.59643143392857,-86.49598615357142
2047,Manheim Nashville,2C3CDZAG6KH560528,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2019,DODGE,CHALLENG 4X2 V6,35004,33.59643143392857,-86.49598615357142
2048,Manheim Nashville,3FA6P0D96JR212293,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2018,FORD,FUSION AWD 4C,35004,33.59643143392857,-86.49598615357142
2049,Manheim Nashville,WAUAFAFL8FN026851,America`s Auto Auction - Birmingham,1046 A E Moore Rd,Moody,AL,35004,2015,AUDI,A4 FWD,35004,33.59643143392857,-86.49598615357142
2050,Manheim Nashville,3FA6P0HD6ER238560,ALLSTAR RECOVERY,4720 RUTLEDGE PIKE,KNOXVILLE,TN,37914,2014,FORD,FUSION FWD 4C,37914,35.99187542447183,-83.84959880052817
2051,Manheim Nashville,3N1CP5CU2KL546649,ALLSTAR RECOVERY,6667 PASSADENA DR,HORN LAKE,MS,38637,2019,NISSAN,KICKS,38637,34.95303750394737,-90.04744137
2052,Manheim Nashville,1N4AL3AP9GC215366,ALCAR RECOVERY LLC,4720 RUTLEDGE PIKE,KNOXVILLE,TN,37914,2016,NISSAN,ALTIMA 4C,37914,35.99187542447183,-83.84959880052817
2053,Manheim Nashville,1FADP3F25EL157865,3 STATE AUTO RECOVERY,3182 JEAN DR,MEMPHIS,TN,38118,2014,FORD,FOCUS,38118,52.2615341759239,10.502122446286133
2054,Manheim Nashville,1N4AL21E59N525725,3 STATE AUTO RECOVERY,3182 JEAN DR,MEMPHIS,TN,38118,2009,NISSAN,ALTIMA 4C,38118,52.2615341759239,10.502122446286133
2055,Manheim Nashville,2T1BURHE2HC825119,3 STATE AUTO RECOVERY,3182 JEAN DR,MEMPHIS,TN,38118,2017,TOYOTA,COROLLA,38118,52.2615341759239,10.502122446286133
2056,Manheim Nashville,2T3WFREV2DW071929,3 STATE AUTO RECOVERY,3182 JEAN DR,MEMPHIS,TN,38118,2013,TOYOTA,RAV4 FWD,38118,52.2615341759239,10.502122446286133
2057,Manheim Nashville,3N1CE2CP3GL371611,3 STATE AUTO RECOVERY,3182 JEAN DR,MEMPHIS,TN,38118,2016,NISSAN,VERSA NOTE,38118,52.2615341759239,10.502122446286133
2058,Manheim Nashville,5NPDH4AE4GH720121,3 STATE AUTO RECOVERY,3182 JEAN DR,MEMPHIS,TN,38118,2016,HYUNDAI,ELANTRA,38118,52.2615341759239,10.502122446286133
2059,Manheim Nashville,5NPE34AF5FH163696,3 Star Auto Recovery,3182 JEAN DR,MEMPHIS,tn,38118,2015,HYUNDAI,SONATA,38118,52.2615341759239,10.502122446286133
2060,Manheim Nevada,5NPEB4AC3DH641488,PARAMOUNT RECOVERY SERVICE,3525 N WELLS ST,KINGMAN,AZ,86409,2013,HYUNDAI,SONATA,86409,35.264316664285715,-114.02075007142857
2061,Manheim Nevada,3GNCJKSB2JL339777,MVTRAC,24 W Mayflower Ave,NORTH LAS VEGAS,NV,89030,2018,CHEVROLET,TRAX FWD,89030,36.2191561796875,-115.109637021875
2062,Manheim Nevada,4T1BF1FK0CU636822,mvtrac,3550 East Charleston Blvd,Las Vegas,nv,89104,2012,TOYOTA,CAMRY 4C,89104,36.152466902752295,-115.12444811743119
2063,Manheim Nevada,KMHTC6AD4HU309317,mvtrac,24 W Mayflower Ave,North Las Vegas,nv,89030,2017,HYUNDAI,VELOSTER,89030,36.2191561796875,-115.109637021875
2064,Manheim Nevada,KL8CB6SA2KC741910,CAMPING COMPANIES,24 W MAYFLOWER AVE,NORTH LAS VEGAS,NV,89030,2019,CHEVROLET,SPARK,89030,36.2191561796875,-115.109637021875
2065,Manheim Nevada,5NPDH4AE9EH461459,Bell and Williams,1000 GOWAN RD  NV 89030,N LAS VEGAS,nv,89030,2014,HYUNDAI,ELANTRA,89030,36.2191561796875,-115.109637021875
2066,Manheim Nevada,JM1BM1T70G1292281,ALS Resolvion,24 MAYFLOWER AVENUE,NORTH LAS VEGAS,nv,89030,2016,MAZDA,MAZDA3,89030,36.2191561796875,-115.109637021875
2067,Manheim New England,3N1CE2CPXFL421080,MVTRAC,95 Fireworks Circle,Bridgewater,MA,2324,2015,NISSAN,VERSA NOTE,2324,49.61449162222222,6.1287570222222225
2068,Manheim New England,JN8AS5MV7EW708739,Bell and Williams,1305 Methuen Street,Dracut,ma,1826,2014,NISSAN,ROGUE SEL AWD,1826,65.49995580000001,14.170608243183656
2069,Manheim New England,KNDPCCAC9F7698091,bell & william,123 Williams Street North,Dighton,MA,2914,2015,KIA,SPORTAGE AWD 4C,2914,35.3252902,0.213642
2070,Manheim New Jersey,1FADP3F22GL283023,Recovery Management Systems,360 Gravel Pike,Collegeville,PA,19403,2016,FORD,FOCUS FWD 4C,19403,40.14682297672673,-75.4077655039039
2071,Manheim New Jersey,1FADP3K20JL231922,Recovery Management Systems,360 Gravel Pike,Collegeville,PA,19403,2018,FORD,FOCUS FWD 4C,19403,40.14682297672673,-75.4077655039039
2072,Manheim New Jersey,1FMHK8D85BGA37921,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2011,FORD,EXPLORER 4X4 V6,19403,40.14682297672673,-75.4077655039039
2073,Manheim New Jersey,1G1ZE5ST6HF127026,RECOVERY MANAGEMENT SYSTEMS,360 Gravel Pike,Collegeville,PA,19403,2017,CHEVROLET,MALIBU,19403,40.14682297672673,-75.4077655039039
2074,Manheim New Jersey,1N4AA6AP4GC387599,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2016,NISSAN,MAXIMA,19403,40.14682297672673,-75.4077655039039
2075,Manheim New Jersey,1N4AL3AP2GC190133,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2016,NISSAN,ALTIMA 4C,19403,40.14682297672673,-75.4077655039039
2076,Manheim New Jersey,1N6AD0FV1GN749878,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2016,NISSAN,FRONTIER 4X4 CR,19403,40.14682297672673,-75.4077655039039
2077,Manheim New Jersey,2GNALDEK0G6332252,Recovery Management Systems,360 Gravel Pike,Collegeville,PA,19403,2016,CHEVROLET,EQUINOX FWD 4C,19403,40.14682297672673,-75.4077655039039
2078,Manheim New Jersey,5NPEB4ACXEH846288,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2014,HYUNDAI,SONATA,19403,40.14682297672673,-75.4077655039039
2079,Manheim New Jersey,5XXGV4L23GG118864,Recovery Management Systems,360 Gravel Pike,Collegeville,PA,19403,2016,KIA,OPTIMA,19403,40.14682297672673,-75.4077655039039
2080,Manheim New Jersey,5XYZT3LB6JG547220,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2018,HYUNDAI,SANTA SP FWD 4C,19403,40.14682297672673,-75.4077655039039
2081,Manheim New Jersey,5XYZTDLB1HG442777,Recovery Management Systems,360 Gravel Pike,Collegeville,PA,19403,2017,HYUNDAI,SANTA SP AWD 4C,19403,40.14682297672673,-75.4077655039039
2082,Manheim New Jersey,JA4AD2A35KZ005846,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2019,MITSUBISHI,OUTLAND FWD 4C,19403,40.14682297672673,-75.4077655039039
2083,Manheim New Jersey,JN1BJ1CRXJW253561,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2018,NISSAN,ROGUE SPORT AWD,19403,40.14682297672673,-75.4077655039039
2084,Manheim New Jersey,JN1BV7AR9FM421736,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2015,INFINITI,Q50 AWD V6,19403,40.14682297672673,-75.4077655039039
2085,Manheim New Jersey,KNMAT2MT3HP552946,Recovery Management Systems,360 Gravel Pike PA 19403,Collegeville,pa,19403,2017,NISSAN,ROGUE FWD 4C,19403,40.14682297672673,-75.4077655039039
2086,Manheim New Jersey,ML32F4FJ9LHF01737,Recovery Management Systems,360 Gravel Pike,Collegeville,pa,19403,2020,MITSUBISHI,MIRAGE G4,19403,40.14682297672673,-75.4077655039039
2087,Manheim New Jersey,1C4PJLDB0GW247678,MVTRAC,27 E Main St,Rockaway,NJ,7866,2016,JEEP,CHEROKEE FWD 4C,7866,50.682712933333335,3.863131557971015
2088,Manheim New Jersey,1VWBH7A37DC068610,MVTRAC,100 MARKET STREET,KENILWORTH,NJ,7033,2013,VOLKSWAGEN,PASSAT 5C,7033,63.402108107692314,10.43033374785425
2089,Manheim New Jersey,1VWDT7A30HC060121,MVTRAC,237 Laurel Avenue,LINDEN,NJ,7036,2017,VOLKSWAGEN,PASSAT 4C,7036,63.39077467862968,10.427966092060903
2090,Manheim New Jersey,4T1B11HK3JU113657,MVTRAC,6901 chestnut ave,Pennsauken,NJ,8109,2018,TOYOTA,CAMRY 4C,8109,47.24542115,18.0406796056056
2091,Manheim New Jersey,5XXGT4L35JG190591,mvtrac,522 Ellis Ave,darby,pa,19023,2018,KIA,OPTIMA,19023,39.91706386334661,-75.2645605442231
2092,Manheim New Jersey,KNMAT2MV3HP547702,mvtrac,1824 Mearns Road PA 18974,warminster,pa,18974,2017,NISSAN,ROGUE AWD 4C,18974,40.20417202857143,-75.08022866753247
2093,Manheim New Jersey,2G61M5S36E9195521,LOSS PREVENTION SERVICES,130 WALLER ST,JERSEY CITY,NJ,7307,2014,CADILLAC,XTS FWD,7307,40.91512086875,20.54356185
2094,Manheim New Jersey,2GKALSEK9F6270995,LOSS PREVENTION SERVICES,800 William St,Middlesex,NJ,8846,2015,GMC,TERRAIN FWD 4C,8846,47.128401995,8.79851575
2095,Manheim New Jersey,3N1AB7APXGY336065,LOSS PREVENTION SERVICES,111 rt 530,southampton,NJ,8088,2016,NISSAN,SENTRA,8088,47.399108350000006,18.63528830502679
2096,Manheim New Jersey,5NPE24AF7FH232553,LOSS PREVENTION SERVICES,1159 OCEAN AVE,LAKEWOOD,NJ,8701,2015,HYUNDAI,SONATA,8701,46.5813894,17.412114
2097,Manheim New Jersey,KM8JU3AC4DU693720,LOSS PREVENTION SERVICES,6901 chestnut ave,Pennsauken,NJ,8109,2013,HYUNDAI,TUCSON FWD 4C,8109,47.24542115,18.0406796056056
2098,Manheim New Jersey,ML32F4FJ9KHF04443,Loss Prevention Services,805C W 2ND ST,CHESTER,pa,19013,2019,MITSUBISHI,MIRAGE G4,19013,44.22516835,9.52755285
2099,Manheim New Jersey,1FMJU1J53BEF19568,International Recovery Systems,805C W 2ND ST,CHESTER,pa,19013,2011,FORD,EXPEDITION 4X4,19013,44.22516835,9.52755285
2100,Manheim New Jersey,5N1AR2MM9DC675798,International Recovery Systems,805C W 2ND ST,CHESTER,pa,19013,2013,NISSAN,PATHFIND 4X4,19013,44.22516835,9.52755285
2101,Manheim New Jersey,1N4AL3AP0EC422581,Bell and Williams,507 Rocky Glen Rd,Moosic,pa,18507,2014,NISSAN,ALTIMA 4C,18507,41.359104216803274,-75.70939951926229
2102,Manheim New Jersey,5N1AZ2MG8HN151658,bell and williams,1000 E. Comly St.,Philadelphia,pa,19149,2017,NISSAN,MURANO FWD V6,19149,40.033707975510204,-75.07202171877552
2103,Manheim New Jersey,5XXGN4A71FG382923,Bell and Williams,5231 East Trindle Road,Mechanicsburg,pa,17055,2015,KIA,OPTIMA,17055,44.1251167037037,8.2078219
2104,Manheim New Jersey,KMHD74LF0KU811955,Bell and Williams,1000 E. Comly St.,Philadelphia,pa,19149,2019,HYUNDAI,ELANTRA,19149,40.033707975510204,-75.07202171877552
2105,Manheim New Jersey,1FMCU9GD0JUC88784,BELL & WILLIAMS ASSOCIATES,1159 OCEAN AVE,LAKEWOOD,NJ,8701,2018,FORD,ESCAPE 4X4 4C,8701,46.5813894,17.412114
2106,Manheim New Jersey,1N4AL3AP1FN334676,BELL & WILLIAMS ASSOCIATES,17 MEMORIAL DR,PATERSON,NJ,7505,2015,NISSAN,ALTIMA 4C,7505,63.47196877268908,10.941565867226892
2107,Manheim New Jersey,2C4RC1BG7GR268932,BELL & WILLIAMS ASSOCIATES,1159 OCEAN AVE,LAKEWOOD,NJ,8701,2016,CHRYSLER,TOWN & COUNTRY,8701,46.5813894,17.412114
2108,Manheim New Jersey,3FA6P0H79DR312238,BELL & WILLIAMS ASSOCIATES,100 MARKET ST,KENILWORTH,NJ,7033,2013,FORD,FUSION FWD 4C,7033,63.402108107692314,10.43033374785425
2109,Manheim New Jersey,3N1AB6AP4BL674321,BELL & WILLIAMS ASSOCIATES,1159 OCEAN AVE,LAKEWOOD,NJ,8701,2011,NISSAN,SENTRA,8701,46.5813894,17.412114
2110,Manheim New Jersey,3N1AB7AP4FL651777,BELL & WILLIAMS ASSOCIATES,100 MARKET ST,KENILWORTH,NJ,7033,2015,NISSAN,SENTRA,7033,63.402108107692314,10.43033374785425
2111,Manheim New Jersey,3N1CP5CU2JL540557,BELL & WILLIAMS ASSOCIATES,1159 OCEAN AVE,LAKEWOOD,NJ,8701,2018,NISSAN,KICKS,8701,46.5813894,17.412114
2112,Manheim New Jersey,4A4AR3AW8FE036070,BELL & WILLIAMS ASSOCIATES,1159 OCEAN AVE,LAKEWOOD,NJ,8701,2015,MITSUBISHI,OUTLAND SPT 4X4,8701,46.5813894,17.412114
2113,Manheim New Jersey,4T1BK1EB6GU197628,BELL & WILLIAMS ASSOCIATES,1000 E. Comly St.,Philadelphia,PA,19149,2016,TOYOTA,AVALON V6,19149,40.033707975510204,-75.07202171877552
2114,Manheim New Jersey,5N1DR2MM4JC611953,BELL & WILLIAMS ASSOCIATES,100 MARKET ST,KENILWORTH,NJ,7033,2018,NISSAN,PATHFIND 4X4,7033,63.402108107692314,10.43033374785425
